Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,949200000,685200000,-413800000,370400000
minorityInterest,16800000,41900000,44300000,47900000
netIncome,744200000,520100000,-384100000,310500000
sellingGeneralAdministrative,1324400000,1306300000,1166500000,1162200000
grossProfit,2943000000,2390100000,1985900000,1971700000
ebit,1138200000,692800000,488300000,499100000
operatingIncome,1138200000,692800000,488300000,499100000
otherOperatingExpenses,,,,
interestExpense,-145600000,-141600000,-111700000,-103500000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,200700000,159000000,-35700000,53400000
totalRevenue,4923900000,4127500000,3507600000,3412100000
totalOperatingExpenses,3785700000,3434700000,3019300000,2913000000
costOfRevenue,1980900000,1737400000,1521700000,1440400000
totalOtherIncomeExpenseNet,-189000000,-7600000,-902100000,-128700000
discontinuedOperations,,,,
netIncomeFromContinuingOps,748500000,526200000,-378100000,317000000
netIncomeApplicableToCommonShares,744200000,520100000,-384100000,310500000
