Breakdown,2021-10-31,2020-10-25,2019-10-27,2018-10-28
researchDevelopment,33600000,31900000,32500000,33800000
effectOfAccountingCharges,,,,
incomeBeforeTax,1126169000,1114747000,1209715000,1181284000
minorityInterest,5478000,4778000,4077000,4007000
netIncome,908839000,908082000,978806000,1012140000
sellingGeneralAdministrative,789168000,729415000,711584000,807405000
grossProfit,1961806000,1905964000,1884648000,1979473000
ebit,1139038000,1144649000,1140564000,1138268000
operatingIncome,1139038000,1144649000,1140564000,1138268000
otherOperatingExpenses,,,,
interestExpense,-43307000,-21069000,-18070000,-26494000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,217029000,206393000,230567000,168702000
totalRevenue,11386189000,9608462000,9497317000,9545700000
totalOperatingExpenses,10247151000,8463813000,8356753000,8407432000
costOfRevenue,9424383000,7702498000,7612669000,7566227000
totalOtherIncomeExpenseNet,-12869000,-29902000,69151000,43016000
discontinuedOperations,,,,
netIncomeFromContinuingOps,909140000,908354000,979148000,1012582000
netIncomeApplicableToCommonShares,908839000,908082000,978806000,1012140000
