Breakdown,2022-04-02,2021-03-27,2020-03-28,2019-03-30
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,754600000,-74800000,326400000,582500000
minorityInterest,,,,
netIncome,600100000,-121100000,384300000,430900000
sellingGeneralAdministrative,3261400000,2666800000,3081400000,3144400000
grossProfit,4147500000,2890700000,3812800000,3893200000
ebit,826100000,199400000,602100000,706700000
operatingIncome,826100000,199400000,602100000,706700000
otherOperatingExpenses,18200000,11400000,29600000,18200000
interestExpense,-54000000,-48500000,-17600000,-20700000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,154500000,46300000,-57900000,151600000
totalRevenue,6218500000,4400800000,6159800000,6313000000
totalOperatingExpenses,5392400000,4201400000,5557700000,5606300000
costOfRevenue,2071000000,1510100000,2347000000,2419800000
totalOtherIncomeExpenseNet,-71500000,-274200000,-275700000,-124200000
discontinuedOperations,,,,
netIncomeFromContinuingOps,600100000,-121100000,384300000,430900000
netIncomeApplicableToCommonShares,600100000,-121100000,384300000,430900000
