Breakdown,2022-01-31,2021-01-31,2020-01-31,2019-01-31
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,18696000000,20564000000,20116000000,11460000000
minorityInterest,8638000000,6606000000,6883000000,7138000000
netIncome,13673000000,13510000000,14881000000,6670000000
sellingGeneralAdministrative,117812000000,111888000000,107891000000,107147000000
grossProfit,143754000000,138836000000,129359000000,129104000000
ebit,25942000000,26948000000,21468000000,21957000000
operatingIncome,25942000000,26948000000,21468000000,21957000000
otherOperatingExpenses,,,,
interestExpense,-1994000000,-2315000000,-2599000000,-2346000000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,4756000000,6858000000,4915000000,4281000000
totalRevenue,572754000000,559151000000,523964000000,514405000000
totalOperatingExpenses,546812000000,532203000000,502496000000,492448000000
costOfRevenue,429000000000,420315000000,394605000000,385301000000
totalOtherIncomeExpenseNet,-7246000000,-6384000000,-1352000000,-10497000000
discontinuedOperations,,,,
netIncomeFromContinuingOps,13940000000,13706000000,15201000000,7179000000
netIncomeApplicableToCommonShares,13673000000,13510000000,14881000000,6670000000
